Report ID;Report Type;Arrest Date;Time;Area Name;Age;Sex Code;Descent Code;Charge Group Code;Charge Group Description;Arrest Type Code;LAT;LON;Booking Date;Booking Time;Booking Loc
6541642;BOOKING;01/26/2023 12:00:00 AM;0700;Rampart;26;F;H;04;Aggravated Assault;F;34.0594;-118.2644;01/26/2023 12:00:00 AM;1052;METRO - JAIL DIVISION
6541601;BOOKING;01/26/2023 12:00:00 AM;0358;Rampart;22;M;H;01;Homicide;F;34.0579;-118.2642;01/26/2023 12:00:00 AM;0850;METRO - JAIL DIVISION
6541741;BOOKING;01/26/2023 12:00:00 AM;1245;Olympic;54;M;O;24;Miscellaneous Other Violations;F;34.0526;-118.2916;01/26/2023 12:00:00 AM;1529;77TH ST
6541943;BOOKING;01/26/2023 12:00:00 AM;2023;Central;36;F;H;08;Other Assaults;M;34.0615;-118.2412;01/27/2023 12:00:00 AM;0103;METRO - JAIL DIVISION
231805368;RFC;01/26/2023 12:00:00 AM;1340;Southeast;22;F;W;13;Prostitution/Allied;M;33.9501;-118.2827;;;
6541941;BOOKING;01/26/2023 12:00:00 AM;2220;Devonshire;22;M;H;04;Aggravated Assault;F;34.2576;-118.5218;01/27/2023 12:00:00 AM;0058;VALLEY - JAIL DIV
6541754;BOOKING;01/26/2023 12:00:00 AM;1300;Mission;30;M;H;24;Miscellaneous Other Violations;F;34.2247;-118.4536;01/26/2023 12:00:00 AM;1548;VALLEY - JAIL DIV
6541880;BOOKING;01/26/2023 12:00:00 AM;2000;Rampart;33;F;B;04;Aggravated Assault;F;34.0523;-118.2699;01/26/2023 12:00:00 AM;2213;METRO - JAIL DIVISION
6541708;BOOKING;01/26/2023 12:00:00 AM;1130;Pacific;23;M;W;08;Other Assaults;M;33.9877;-118.4723;01/26/2023 12:00:00 AM;1329;PACIFIC
6541894;BOOKING;01/26/2023 12:00:00 AM;1615;Wilshire;59;M;B;04;Aggravated Assault;F;34.0399;-118.326;01/26/2023 12:00:00 AM;2241;METRO - JAIL DIVISION
6541534;BOOKING;01/26/2023 12:00:00 AM;0020;Rampart;33;M;B;24;Miscellaneous Other Violations;F;34.0891;-118.2992;01/26/2023 12:00:00 AM;0256;77TH ST
6541641;BOOKING;01/26/2023 12:00:00 AM;0700;West Valley;27;F;H;04;Aggravated Assault;F;34.2084;-118.5387;01/26/2023 12:00:00 AM;1050;VALLEY - JAIL DIV
6541914;BOOKING;01/26/2023 12:00:00 AM;2110;77th Street;36;M;B;12;Weapon (carry/poss);F;33.9696;-118.309;01/26/2023 12:00:00 AM;2340;77TH ST
6541643;BOOKING;01/26/2023 12:00:00 AM;0700;West Valley;24;F;H;04;Aggravated Assault;F;34.2084;-118.5387;01/26/2023 12:00:00 AM;1052;VALLEY - JAIL DIV
6541957;BOOKING;01/26/2023 12:00:00 AM;2325;Foothill;24;M;H;12;Weapon (carry/poss);F;34.2758;-118.4052;01/27/2023 12:00:00 AM;0142;VALLEY - JAIL DIV
6541567;BOOKING;01/26/2023 12:00:00 AM;0010;Foothill;38;M;H;24;Miscellaneous Other Violations;F;34.2243;-118.3854;01/26/2023 12:00:00 AM;0544;VALLEY - JAIL DIV
6541935;BOOKING;01/26/2023 12:00:00 AM;2300;Rampart;32;M;O;12;Weapon (carry/poss);F;34.0712;-118.2844;01/27/2023 12:00:00 AM;0036;METRO - JAIL DIVISION
6541528;BOOKING;01/26/2023 12:00:00 AM;0020;Hollywood;24;M;W;12;Weapon (carry/poss);F;34.1151;-118.3444;01/26/2023 12:00:00 AM;0242;HOLLYWOOD
6541830;BOOKING;01/26/2023 12:00:00 AM;1745;Southeast;26;F;H;04;Aggravated Assault;F;33.9588;-118.2782;01/26/2023 12:00:00 AM;1929;77TH ST
6541931;BOOKING;01/26/2023 12:00:00 AM;1300;Central;40;M;B;06;Larceny;F;34.048;-118.2577;01/26/2023 12:00:00 AM;2215;METRO - JAIL DIVISION
231700570;RFC;01/26/2023 12:00:00 AM;1440;Devonshire;45;F;A;14;Sex (except rape/prst);M;34.2243;-118.5623;;;
6542446;BOOKING;01/27/2023 12:00:00 AM;1550;West Valley;75;M;W;06;Larceny;F;34.2209;-118.5274;01/27/2023 12:00:00 AM;1844;VALLEY - JAIL DIV
6542392;BOOKING;01/27/2023 12:00:00 AM;0930;Olympic;11;M;H;;;O;34.0618;-118.2869;01/27/2023 12:00:00 AM;1556;NORTHEAST
230805247;RFC;01/27/2023 12:00:00 AM;2200;West LA;47;M;W;;;I;34.0339;-118.4519;;;
231705134;RFC;01/27/2023 12:00:00 AM;0815;Devonshire;31;F;H;;;I;34.2427;-118.5976;;;
6542322;BOOKING;01/27/2023 12:00:00 AM;0740;Foothill;38;F;W;06;Larceny;M;34.2512;-118.3421;01/27/2023 12:00:00 AM;1201;VALLEY - JAIL DIV
6542554;BOOKING;01/27/2023 12:00:00 AM;2120;77th Street;20;M;H;16;Narcotic Drug Laws;F;33.9932;-118.3002;01/28/2023 12:00:00 AM;0048;77TH ST
6542221;BOOKING;01/27/2023 12:00:00 AM;0345;Central;28;M;B;04;Aggravated Assault;M;34.0503;-118.2452;01/27/2023 12:00:00 AM;0518;METRO - JAIL DIVISION
6542505;BOOKING;01/27/2023 12:00:00 AM;2010;Wilshire;26;M;H;08;Other Assaults;M;34.0512;-118.3386;01/27/2023 12:00:00 AM;2213;77TH ST
231705158;RFC;01/27/2023 12:00:00 AM;0800;Devonshire;46;M;W;;;I;34.2427;-118.5976;;;
6541982;BOOKING;01/27/2023 12:00:00 AM;0115;Rampart;49;M;B;08;Other Assaults;F;34.0677;-118.2731;01/27/2023 12:00:00 AM;0309;77TH ST
232005526;RFC;01/27/2023 12:00:00 AM;1708;Olympic;64;M;K;21;Gambling;M;34.0527;-118.2947;;;
6542568;BOOKING;01/27/2023 12:00:00 AM;2355;Harbor;29;M;B;15;Against Family/Child;M;33.8245;-118.3038;01/28/2023 12:00:00 AM;0131;HARBOR
6542373;BOOKING;01/27/2023 12:00:00 AM;1450;Van Nuys;29;F;H;22;Driving Under Influence;M;34.1837;-118.4422;01/27/2023 12:00:00 AM;1501;VALLEY - JAIL DIV
6542469;BOOKING;01/27/2023 12:00:00 AM;0535;Central;29;F;W;04;Aggravated Assault;F;34.0577;-118.2487;01/27/2023 12:00:00 AM;2000;METRO - JAIL DIVISION
6542372;BOOKING;01/27/2023 12:00:00 AM;1225;77th Street;40;M;B;24;Miscellaneous Other Violations;F;34.0001;-118.3089;01/27/2023 12:00:00 AM;1500;77TH ST
6542486;BOOKING;01/27/2023 12:00:00 AM;2010;Mission;26;M;H;08;Other Assaults;M;34.2355;-118.4677;01/27/2023 12:00:00 AM;2109;VALLEY - JAIL DIV
6542543;BOOKING;01/27/2023 12:00:00 AM;2135;Van Nuys;67;F;O;22;Driving Under Influence;M;34.1389;-118.4611;01/28/2023 12:00:00 AM;0020;VALLEY - JAIL DIV
231705157;RFC;01/27/2023 12:00:00 AM;0815;Devonshire;35;M;W;;;I;34.2427;-118.5976;;;
6542499;BOOKING;01/27/2023 12:00:00 AM;1835;Northeast;21;M;H;15;Against Family/Child;M;34.1211;-118.2223;01/27/2023 12:00:00 AM;2152;METRO - JAIL DIVISION
6542341;BOOKING;01/27/2023 12:00:00 AM;0830;Mission;57;M;B;11;Receive Stolen Property;F;34.2247;-118.4536;01/27/2023 12:00:00 AM;1248;VALLEY - JAIL DIV
6542261;BOOKING;01/27/2023 12:00:00 AM;0150;Devonshire;32;F;B;09;Forgery/Counterfeit;F;34.2345;-118.4818;01/27/2023 12:00:00 AM;0841;VALLEY - JAIL DIV
6542503;BOOKING;01/27/2023 12:00:00 AM;1935;Newton;18;M;H;22;Driving Under Influence;M;33.9825;-118.2652;01/27/2023 12:00:00 AM;2208;METRO - JAIL DIVISION
6542407;BOOKING;01/27/2023 12:00:00 AM;1542;Pacific;27;M;H;22;Driving Under Influence;M;33.9921;-118.4142;01/27/2023 12:00:00 AM;1647;PACIFIC
231905048;RFC;01/27/2023 12:00:00 AM;1350;Mission;34;M;H;16;Narcotic Drug Laws;M;34.2267;-118.4704;;;
6542450;BOOKING;01/27/2023 12:00:00 AM;1700;Rampart;27;M;H;24;Miscellaneous Other Violations;F;34.0605;-118.2695;01/27/2023 12:00:00 AM;1900;METRO - JAIL DIVISION
232005536;RFC;01/27/2023 12:00:00 AM;1750;Olympic;44;F;K;21;Gambling;M;34.0527;-118.2947;;;
6542347;BOOKING;01/27/2023 12:00:00 AM;1039;N Hollywood;54;M;O;22;Driving Under Influence;M;34.1377;-118.3684;01/27/2023 12:00:00 AM;1321;VALLEY - JAIL DIV
6542585;BOOKING;01/27/2023 12:00:00 AM;2130;Rampart;36;M;H;24;Miscellaneous Other Violations;F;34.0595;-118.2749;01/28/2023 12:00:00 AM;0122;METRO - JAIL DIVISION
6542478;BOOKING;01/27/2023 12:00:00 AM;1740;Rampart;52;M;B;06;Larceny;M;34.0539;-118.2712;01/27/2023 12:00:00 AM;2047;METRO - JAIL DIVISION
6542519;BOOKING;01/27/2023 12:00:00 AM;2055;Wilshire;31;M;H;22;Driving Under Influence;M;34.0587;-118.3639;01/27/2023 12:00:00 AM;2255;HOLLYWOOD
6542553;BOOKING;01/27/2023 12:00:00 AM;2240;Hollywood;25;M;H;08;Other Assaults;M;34.098;-118.3314;01/28/2023 12:00:00 AM;0045;HOLLYWOOD
6542203;BOOKING;01/27/2023 12:00:00 AM;0215;N Hollywood;16;M;H;12;Weapon (carry/poss);F;34.2012;-118.3703;01/27/2023 12:00:00 AM;0440;VALLEY - JAIL DIV
6541973;BOOKING;01/27/2023 12:00:00 AM;0120;Southeast;29;F;H;08;Other Assaults;F;33.9364;-118.2609;01/27/2023 12:00:00 AM;0235;77TH ST
6542391;BOOKING;01/27/2023 12:00:00 AM;1158;West Valley;28;M;H;03;Robbery;F;34.1557;-118.4697;01/27/2023 12:00:00 AM;1548;VALLEY - JAIL DIV
230705149;RFC;01/27/2023 12:00:00 AM;1625;Wilshire;50;M;A;06;Larceny;M;34.0761;-118.3732;;;
6542204;BOOKING;01/27/2023 12:00:00 AM;0220;Pacific;29;M;W;08;Other Assaults;M;33.9874;-118.472;01/27/2023 12:00:00 AM;0440;PACIFIC
6542518;BOOKING;01/27/2023 12:00:00 AM;2004;Wilshire;60;F;B;22;Driving Under Influence;M;34.0611;-118.3681;01/27/2023 12:00:00 AM;2253;77TH ST
6542205;BOOKING;01/27/2023 12:00:00 AM;0030;Northeast;23;M;H;04;Aggravated Assault;F;34.0904;-118.2345;01/27/2023 12:00:00 AM;0445;METRO - JAIL DIVISION
6542348;BOOKING;01/27/2023 12:00:00 AM;0924;Southwest;34;M;B;12;Weapon (carry/poss);F;34.0212;-118.2895;01/27/2023 12:00:00 AM;1331;77TH ST
6542255;BOOKING;01/27/2023 12:00:00 AM;0635;Wilshire;42;M;B;22;Driving Under Influence;M;34.0649;-118.3385;01/27/2023 12:00:00 AM;0802;HOLLYWOOD
6541991;BOOKING;01/27/2023 12:00:00 AM;0045;West LA;26;M;W;05;Burglary;F;34.1014;-118.4327;01/27/2023 12:00:00 AM;0337;VALLEY - JAIL DIV
6542331;BOOKING;01/27/2023 12:00:00 AM;1025;77th Street;21;M;B;03;Robbery;F;33.9891;-118.3247;01/27/2023 12:00:00 AM;1224;77TH ST
6542520;BOOKING;01/27/2023 12:00:00 AM;2112;Mission;40;M;H;05;Burglary;F;34.2688;-118.4559;01/27/2023 12:00:00 AM;2308;VALLEY - JAIL DIV
6541956;BOOKING;01/27/2023 12:00:00 AM;0030;Southwest;29;M;B;12;Weapon (carry/poss);F;34.0183;-118.3089;01/27/2023 12:00:00 AM;0138;77TH ST
6542473;BOOKING;01/27/2023 12:00:00 AM;1600;Topanga;42;M;H;05;Burglary;F;34.201;-118.5884;01/27/2023 12:00:00 AM;2028;VALLEY - JAIL DIV
230805246;RFC;01/27/2023 12:00:00 AM;2200;West LA;50;M;H;;;I;34.0339;-118.4519;;;
6542501;BOOKING;01/27/2023 12:00:00 AM;1940;Southwest;29;F;B;22;Driving Under Influence;M;34.0183;-118.3555;01/27/2023 12:00:00 AM;2203;77TH ST
6542428;BOOKING;01/27/2023 12:00:00 AM;1245;Harbor;25;F;H;16;Narcotic Drug Laws;M;33.7974;-118.2372;01/27/2023 12:00:00 AM;1752;HARBOR
6542405;BOOKING;01/27/2023 12:00:00 AM;1300;Harbor;32;M;H;16;Narcotic Drug Laws;M;33.7948;-118.2694;01/27/2023 12:00:00 AM;1644;HARBOR
6542463;BOOKING;01/27/2023 12:00:00 AM;1510;Mission;19;M;H;08;Other Assaults;F;34.2576;-118.4439;01/27/2023 12:00:00 AM;1941;VALLEY - JAIL DIV
6542217;BOOKING;01/27/2023 12:00:00 AM;0258;West LA;43;M;H;22;Driving Under Influence;M;34.0364;-118.3872;01/27/2023 12:00:00 AM;0459;77TH ST
231705140;RFC;01/27/2023 12:00:00 AM;0930;Devonshire;35;F;H;;;I;34.25;-118.5908;;;
6542564;BOOKING;01/27/2023 12:00:00 AM;2115;Van Nuys;37;F;H;24;Miscellaneous Other Violations;M;34.203;-118.4458;01/28/2023 12:00:00 AM;0122;VALLEY - JAIL DIV
231205497;RFC;01/27/2023 12:00:00 AM;1615;77th Street;26;F;B;13;Prostitution/Allied;M;33.9813;-118.2827;;;
6542882;BOOKING;01/27/2023 12:00:00 AM;1630;Hollywood;14;F;B;26;Non-Criminal Detention;D;34.0943;-118.331;01/28/2023 12:00:00 AM;1214;HOLLYWOOD
6542324;BOOKING;01/27/2023 12:00:00 AM;0800;Rampart;22;M;H;08;Other Assaults;F;34.0642;-118.257;01/27/2023 12:00:00 AM;1208;METRO - JAIL DIVISION
6542319;BOOKING;01/27/2023 12:00:00 AM;1140;Pacific;33;M;O;24;Miscellaneous Other Violations;F;34.0014;-118.4678;01/27/2023 12:00:00 AM;1150;PACIFIC
6542415;BOOKING;01/27/2023 12:00:00 AM;1200;Hollenbeck;24;M;H;04;Aggravated Assault;F;34.0801;-118.1875;01/27/2023 12:00:00 AM;1716;METRO - JAIL DIVISION
231105140;RFC;01/27/2023 12:00:00 AM;1100;Northeast;62;M;W;;;I;34.1351;-118.2153;;;
6542247;BOOKING;01/27/2023 12:00:00 AM;0045;Pacific;31;M;W;06;Larceny;F;33.9456;-118.3911;01/27/2023 12:00:00 AM;0715;PACIFIC
231105141;RFC;01/27/2023 12:00:00 AM;1330;Northeast;28;M;H;;;M;34.1088;-118.1998;;;
6542447;BOOKING;01/27/2023 12:00:00 AM;1300;Harbor;23;M;H;16;Narcotic Drug Laws;M;33.7948;-118.2694;01/27/2023 12:00:00 AM;1849;HARBOR
6542490;BOOKING;01/27/2023 12:00:00 AM;1830;Hollywood;22;F;H;08;Other Assaults;M;34.0844;-118.3222;01/27/2023 12:00:00 AM;2135;HOLLYWOOD
6542359;BOOKING;01/27/2023 12:00:00 AM;1140;Harbor;28;M;W;06;Larceny;F;33.7649;-118.2838;01/27/2023 12:00:00 AM;1417;77TH ST
231705141;RFC;01/27/2023 12:00:00 AM;0930;Devonshire;39;M;H;;;I;34.25;-118.5908;;;
6542515;BOOKING;01/27/2023 12:00:00 AM;2050;West Valley;31;M;H;22;Driving Under Influence;M;34.2047;-118.5531;01/27/2023 12:00:00 AM;2244;VALLEY - JAIL DIV
6542328;BOOKING;01/27/2023 12:00:00 AM;1205;77th Street;26;F;H;24;Miscellaneous Other Violations;M;33.9708;-118.2783;01/27/2023 12:00:00 AM;1208;77TH ST
6542220;BOOKING;01/27/2023 12:00:00 AM;0300;Foothill;34;M;H;23;Moving Traffic Violations;F;34.2268;-118.3631;01/27/2023 12:00:00 AM;0523;VALLEY - JAIL DIV
232005525;RFC;01/27/2023 12:00:00 AM;1800;Olympic;54;F;O;21;Gambling;M;34.0527;-118.2947;;;
6542429;BOOKING;01/27/2023 12:00:00 AM;1348;Olympic;19;M;W;22;Driving Under Influence;M;34.0472;-118.3031;01/27/2023 12:00:00 AM;1753;HOLLYWOOD
6541993;BOOKING;01/27/2023 12:00:00 AM;0120;Southwest;33;M;H;08;Other Assaults;F;34.0295;-118.3317;01/27/2023 12:00:00 AM;0344;77TH ST
6542260;BOOKING;01/27/2023 12:00:00 AM;0530;Harbor;36;M;H;05;Burglary;F;33.7325;-118.3034;01/27/2023 12:00:00 AM;0843;HARBOR
6542338;BOOKING;01/27/2023 12:00:00 AM;1100;Southeast;20;M;B;08;Other Assaults;F;33.941;-118.2695;01/27/2023 12:00:00 AM;1240;77TH ST
6542529;BOOKING;01/27/2023 12:00:00 AM;2230;Hollenbeck;33;M;H;15;Against Family/Child;M;34.0418;-118.1964;01/27/2023 12:00:00 AM;2339;METRO - JAIL DIVISION
231705138;RFC;01/27/2023 12:00:00 AM;0930;Devonshire;33;M;B;;;I;34.25;-118.5908;;;
6542578;BOOKING;01/27/2023 12:00:00 AM;2330;Van Nuys;41;M;W;24;Miscellaneous Other Violations;F;34.1867;-118.4509;01/28/2023 12:00:00 AM;0209;VALLEY - JAIL DIV
6542384;BOOKING;01/27/2023 12:00:00 AM;1525;Van Nuys;29;M;H;22;Driving Under Influence;M;34.1837;-118.4422;01/27/2023 12:00:00 AM;1535;VALLEY - JAIL DIV
232005534;RFC;01/27/2023 12:00:00 AM;1758;Olympic;73;F;O;21;Gambling;M;34.0527;-118.2947;;;
6542569;BOOKING;01/27/2023 12:00:00 AM;2140;Foothill;21;M;H;08;Other Assaults;F;34.2411;-118.4114;01/28/2023 12:00:00 AM;0135;VALLEY - JAIL DIV
6542516;BOOKING;01/27/2023 12:00:00 AM;2125;Olympic;21;M;O;22;Driving Under Influence;M;34.0607;-118.3091;01/27/2023 12:00:00 AM;2250;METRO - JAIL DIVISION
6542356;BOOKING;01/27/2023 12:00:00 AM;1010;Wilshire;27;F;H;15;Against Family/Child;F;34.0467;-118.3407;01/27/2023 12:00:00 AM;1409;METRO - JAIL DIVISION
6542388;BOOKING;01/27/2023 12:00:00 AM;1340;Newton;29;M;H;07;Vehicle Theft;F;34.0312;-118.2551;01/27/2023 12:00:00 AM;1540;77TH ST
6541971;BOOKING;01/27/2023 12:00:00 AM;0036;Southeast;23;M;H;22;Driving Under Influence;M;33.9271;-118.276;01/27/2023 12:00:00 AM;0227;77TH ST
6542406;BOOKING;01/27/2023 12:00:00 AM;1300;Southwest;32;M;B;04;Aggravated Assault;F;34.0163;-118.3536;01/27/2023 12:00:00 AM;1645;77TH ST
231205542;RFC;01/27/2023 12:00:00 AM;1600;77th Street;22;F;H;13;Prostitution/Allied;M;33.9765;-118.2827;;;
6542340;BOOKING;01/27/2023 12:00:00 AM;0534;Harbor;31;M;H;05;Burglary;F;33.7325;-118.3034;01/27/2023 12:00:00 AM;1245;77TH ST
6542216;BOOKING;01/27/2023 12:00:00 AM;0120;Pacific;23;M;W;04;Aggravated Assault;F;33.9874;-118.472;01/27/2023 12:00:00 AM;0511;PACIFIC
232005528;RFC;01/27/2023 12:00:00 AM;1750;Olympic;59;F;K;21;Gambling;M;34.0527;-118.2947;;;
6541983;BOOKING;01/27/2023 12:00:00 AM;0010;Pacific;29;M;B;12;Weapon (carry/poss);F;33.9456;-118.3932;01/27/2023 12:00:00 AM;0311;PACIFIC
6542266;BOOKING;01/27/2023 12:00:00 AM;0600;Newton;50;M;H;04;Aggravated Assault;F;33.9924;-118.2772;01/27/2023 12:00:00 AM;0915;METRO - JAIL DIVISION
6542300;BOOKING;01/27/2023 12:00:00 AM;1000;Van Nuys;18;M;H;12;Weapon (carry/poss);F;34.1876;-118.4531;01/27/2023 12:00:00 AM;1054;VALLEY - JAIL DIV
6542559;BOOKING;01/27/2023 12:00:00 AM;2340;West Valley;32;M;H;22;Driving Under Influence;M;34.1493;-118.4701;01/28/2023 12:00:00 AM;0102;VALLEY - JAIL DIV
232005537;RFC;01/27/2023 12:00:00 AM;1750;Olympic;72;F;K;21;Gambling;M;34.0527;-118.2947;;;
6542509;BOOKING;01/27/2023 12:00:00 AM;2023;Hollenbeck;13;M;H;04;Aggravated Assault;F;34.0736;-118.217;01/27/2023 12:00:00 AM;2229;METRO - JAIL DIVISION
6542317;BOOKING;01/27/2023 12:00:00 AM;1020;Central;20;M;H;08;Other Assaults;M;34.0519;-118.2531;01/27/2023 12:00:00 AM;1144;METRO - JAIL DIVISION
6542551;BOOKING;01/27/2023 12:00:00 AM;2230;Mission;42;F;O;08;Other Assaults;M;34.2184;-118.4698;01/28/2023 12:00:00 AM;0041;VALLEY - JAIL DIV
6542437;BOOKING;01/27/2023 12:00:00 AM;1300;Harbor;31;F;H;16;Narcotic Drug Laws;M;33.7948;-118.2694;01/27/2023 12:00:00 AM;1811;HARBOR
231705136;RFC;01/27/2023 12:00:00 AM;0800;Devonshire;27;M;W;;;I;34.2427;-118.5976;;;
6542464;BOOKING;01/27/2023 12:00:00 AM;1715;Foothill;37;M;H;03;Robbery;F;34.2372;-118.3713;01/27/2023 12:00:00 AM;1949;VALLEY - JAIL DIV
6542292;BOOKING;01/27/2023 12:00:00 AM;0830;Southwest;38;M;B;08;Other Assaults;M;34.0268;-118.3318;01/27/2023 12:00:00 AM;1028;77TH ST
231905020;RFC;01/27/2023 12:00:00 AM;0010;Mission;29;F;W;;;M;34.3232;-118.4521;;;
231205495;RFC;01/27/2023 12:00:00 AM;1705;77th Street;20;F;B;13;Prostitution/Allied;M;33.9688;-118.2827;;;
6542494;BOOKING;01/27/2023 12:00:00 AM;2010;Mission;63;M;H;23;Moving Traffic Violations;M;34.2379;-118.4334;01/27/2023 12:00:00 AM;2146;VALLEY - JAIL DIV
231705146;RFC;01/27/2023 12:00:00 AM;0940;Devonshire;32;F;W;;;I;34.25;-118.5908;;;
6542517;BOOKING;01/27/2023 12:00:00 AM;2000;Olympic;46;F;B;05;Burglary;F;34.0711;-118.3115;01/27/2023 12:00:00 AM;2251;77TH ST
231305530;RFC;01/27/2023 12:00:00 AM;0815;Newton;45;M;H;20;Disorderly Conduct;M;34.0286;-118.2497;;;
6542283;BOOKING;01/27/2023 12:00:00 AM;0720;Hollenbeck;56;M;H;15;Against Family/Child;M;34.0719;-118.2144;01/27/2023 12:00:00 AM;1012;METRO - JAIL DIVISION
231705151;RFC;01/27/2023 12:00:00 AM;0730;Devonshire;68;M;W;;;I;34.25;-118.599;;;
231705149;RFC;01/27/2023 12:00:00 AM;0715;Devonshire;36;M;O;;;I;34.25;-118.599;;;
6541989;BOOKING;01/27/2023 12:00:00 AM;0010;77th Street;19;M;H;12;Weapon (carry/poss);F;33.974;-118.2919;01/27/2023 12:00:00 AM;0326;77TH ST
6542344;BOOKING;01/27/2023 12:00:00 AM;1010;Olympic;26;M;B;08;Other Assaults;M;34.0652;-118.2878;01/27/2023 12:00:00 AM;1312;METRO - JAIL DIVISION
6542209;BOOKING;01/27/2023 12:00:00 AM;0010;Mission;34;M;H;12;Weapon (carry/poss);F;34.3232;-118.4521;01/27/2023 12:00:00 AM;0454;VALLEY - JAIL DIV
6542398;BOOKING;01/27/2023 12:00:00 AM;1210;Central;45;M;H;24;Miscellaneous Other Violations;M;34.0515;-118.2424;01/27/2023 12:00:00 AM;1605;METRO - JAIL DIVISION
6542223;BOOKING;01/27/2023 12:00:00 AM;0405;N Hollywood;25;M;B;22;Driving Under Influence;M;34.1497;-118.3694;01/27/2023 12:00:00 AM;0536;VALLEY - JAIL DIV
6542274;BOOKING;01/27/2023 12:00:00 AM;0600;Foothill;27;M;H;05;Burglary;F;34.2342;-118.3718;01/27/2023 12:00:00 AM;0939;VALLEY - JAIL DIV
6542296;BOOKING;01/27/2023 12:00:00 AM;1045;Central;26;F;H;23;Moving Traffic Violations;M;34.0515;-118.2424;01/27/2023 12:00:00 AM;1049;METRO - JAIL DIVISION
231705137;RFC;01/27/2023 12:00:00 AM;0845;Devonshire;46;F;H;;;I;34.2414;-118.5976;;;
6541952;BOOKING;01/27/2023 12:00:00 AM;0015;Pacific;22;F;H;13;Prostitution/Allied;M;33.9456;-118.3932;01/27/2023 12:00:00 AM;0131;PACIFIC
6542570;BOOKING;01/27/2023 12:00:00 AM;2310;77th Street;55;F;B;07;Vehicle Theft;F;33.9746;-118.3068;01/28/2023 12:00:00 AM;0138;77TH ST
6542483;BOOKING;01/27/2023 12:00:00 AM;1835;Olympic;17;F;H;26;Non-Criminal Detention;D;34.0564;-118.2879;01/27/2023 12:00:00 AM;2107;METRO - JAIL DIVISION
6542489;BOOKING;01/27/2023 12:00:00 AM;1542;West LA;23;M;O;06;Larceny;M;34.0611;-118.4184;01/27/2023 12:00:00 AM;2123;VALLEY - JAIL DIV
232104970;RFC;01/27/2023 12:00:00 AM;1800;Topanga;40;M;O;06;Larceny;M;34.1938;-118.6044;;;
232005538;RFC;01/27/2023 12:00:00 AM;1822;Olympic;66;F;X;21;Gambling;M;34.0527;-118.2947;;;
6542453;BOOKING;01/27/2023 12:00:00 AM;1510;Mission;39;M;H;23;Moving Traffic Violations;M;34.2576;-118.4441;01/27/2023 12:00:00 AM;1905;VALLEY - JAIL DIV
6542277;BOOKING;01/27/2023 12:00:00 AM;0815;Harbor;41;M;B;08;Other Assaults;M;33.7226;-118.2505;01/27/2023 12:00:00 AM;1005;HARBOR
232005530;RFC;01/27/2023 12:00:00 AM;1800;Olympic;66;F;O;21;Gambling;M;34.0527;-118.2947;;;
6542540;BOOKING;01/27/2023 12:00:00 AM;1400;77th Street;35;M;B;24;Miscellaneous Other Violations;F;34.0026;-118.2915;01/28/2023 12:00:00 AM;0015;77TH ST
6542335;BOOKING;01/27/2023 12:00:00 AM;0925;Central;39;F;B;04;Aggravated Assault;F;34.0464;-118.2447;01/27/2023 12:00:00 AM;1236;METRO - JAIL DIVISION
231305529;RFC;01/27/2023 12:00:00 AM;0800;Newton;45;M;H;20;Disorderly Conduct;M;34.0286;-118.2497;;;
231905138;RFC;01/27/2023 12:00:00 AM;2115;Mission;57;M;H;;;M;34.2337;-118.4536;;;
6542423;BOOKING;01/27/2023 12:00:00 AM;1400;Mission;16;F;H;;;D;34.3075;-118.4299;01/27/2023 12:00:00 AM;1726;VALLEY - JAIL DIV
6542420;BOOKING;01/27/2023 12:00:00 AM;1245;Harbor;25;F;H;16;Narcotic Drug Laws;M;33.7948;-118.2694;01/27/2023 12:00:00 AM;1727;HARBOR
6542257;BOOKING;01/27/2023 12:00:00 AM;0150;Devonshire;35;M;B;07;Vehicle Theft;F;34.2345;-118.4818;01/27/2023 12:00:00 AM;0824;VALLEY - JAIL DIV
6542479;BOOKING;01/27/2023 12:00:00 AM;1740;Rampart;26;M;H;06;Larceny;M;34.0539;-118.2712;01/27/2023 12:00:00 AM;2049;METRO - JAIL DIVISION
6542208;BOOKING;01/27/2023 12:00:00 AM;0010;Mission;27;M;H;12;Weapon (carry/poss);F;34.3232;-118.4521;01/27/2023 12:00:00 AM;0452;VALLEY - JAIL DIV
6542457;BOOKING;01/27/2023 12:00:00 AM;1745;Wilshire;43;M;H;22;Driving Under Influence;M;34.0454;-118.3207;01/27/2023 12:00:00 AM;1914;METRO - JAIL DIVISION
6542532;BOOKING;01/27/2023 12:00:00 AM;2130;Newton;30;F;H;08;Other Assaults;M;34.0197;-118.2474;01/27/2023 12:00:00 AM;2341;77TH ST
6542264;BOOKING;01/27/2023 12:00:00 AM;0730;77th Street;22;M;H;14;Sex (except rape/prst);M;33.9923;-118.287;01/27/2023 12:00:00 AM;0844;77TH ST
6541998;BOOKING;01/27/2023 12:00:00 AM;0120;Olympic;27;M;H;07;Vehicle Theft;F;34.0508;-118.2891;01/27/2023 12:00:00 AM;0403;METRO - JAIL DIVISION
6542484;BOOKING;01/27/2023 12:00:00 AM;1910;Olympic;36;M;H;22;Driving Under Influence;M;34.0617;-118.3091;01/27/2023 12:00:00 AM;2108;METRO - JAIL DIVISION
